Nr,Lat,Long,Latgms,Longms,Municipio,CodIbge,Estado,AreaKm2,Desmatado2001,Incremento20002001,Floresta2001,Nuvem2001,NaoObservado2001,NaoFloresta2001,Hidrografia2001,Soma 
 661,-3.24702,-54.93686,S 3 14 49.27,O 54 56 12.70,Belterra,1501451,PA,4399,702.4,29.0,3091.1,0.0,0.0,0.0,605.5,100
 662,-1.27265,-48.50024,S 1 16 21.54,O 48 30 0.86,Belém,1501402,PA,1070,230.1,13.6,0,0.0,842.3,7.1,581.3,155
 663,-3.77053,-45.25317,S 3 46 13.91,O 45 15 11.41,Bela Vista do Maranhão,2101772,MA,147,127.0,0.0,0,0.0,0.0,20.8,0.0,100
 664,-9.90013,-48.78047,S 9 54 0.47,O 48 46 49.69,Barrolândia,1703107,TO,715,0.0,0.0,0,0.0,0.3,714.9,0.0,100
 665,-3.13292,-57.23915,S 3 7 58.51,O 57 14 20.94,Barreirinha,1300508,AM,5760,717.5,18.3,3677.8,0.0,0.0,408.6,956.1,100
 666,-7.71197,-47.63915,S 7 42 43.09,O 47 38 20.94,Barra do Ouro,1703073,TO,1112,0.0,0.0,0,0.0,0.0,1093.1,19.7,100
 667,-15.35608,-52.65919,S 15 21 21.89,O 52 39 33.08,Barra do Garças,5101803,MT,9146,1244.6,26.5,258.3,0.0,4.5,7626.4,12.2,99
 668,-5.68391,-45.23172,S 5 41 2.08,O 45 13 54.19,Barra do Corda,2101608,MA,7962,2474.7,24.0,2981.7,0.0,1.1,2499.9,4.6,100
 669,-14.98858,-57.97035,S 14 59 18.89,O 57 58 13.26,Barra do Bugres,5101704,MT,6066,3075.3,107.0,2171.6,0.0,0.0,815.7,3.4,100
 670,-0.14071,-63.18572,S 0 8 26.56,O 63 11 8.59,Barcelos,1300409,AM,124163,178.1,32.0,102159.8,209.5,55.6,17060.1,4499.9,99
 671,-1.44539,-48.63703,S 1 26 43.40,O 48 38 13.31,Barcarena,1501303,PA,1316,278.8,52.3,0,0.0,752.2,1.9,527.7,118
 672,-16.75732,-56.01455,S 16 45 26.35,O 56 0 52.38,Barão de Melgaço,5101605,MT,11187,305.9,7.2,2265.5,0.0,12.9,8493.6,109.1,100
 673,-7.47905,-50.67811,S 7 28 44.58,O 50 40 41.20,Bannach,1501253,PA,2964,1652.0,97.3,1249.5,0.0,0.0,62.5,0.0,100
 674,-7.99015,-48.71085,S 7 59 24.54,O 48 42 39.06,Bandeirantes do Tocantins,1703057,TO,1548,1490.8,3.4,57.0,0.0,0.0,0.2,0.0,99
 675,-8.28674,-46.26008,S 8 17 12.26,O 46 15 36.29,Balsas,2101400,MA,13259,0.0,0.0,0,0.0,5060.4,13259.1,0.0,138
 676,-3.16791,-49.75057,S 3 10 4.48,O 49 45 2.05,Baião,1501204,PA,3768,1393.0,67.5,1663.7,0.0,0.0,475.4,235.9,100
 677,-2.48368,-50.18049,S 2 29 1.25,O 50 10 49.76,Bagre,1501105,PA,4403,164.5,132.9,3920.1,0.0,0.1,61.5,256.8,100
 678,-2.69129,-44.65781,S 2 41 28.64,O 44 39 28.12,Bacurituba,2101350,MA,684,16.2,16.2,32.4,0.0,0.0,358.2,277.2,100
 679,-1.68907,-45.22394,S 1 41 20.65,O 45 13 26.18,Bacuri,2101301,MA,795,487.9,484.5,212.3,0.0,0.3,5.5,89.0,99
 680,-2.93046,-44.36559,S 2 55 49.66,O 44 21 56.12,Bacabeira,2101251,MA,625,54.6,34.0,247.7,0.0,0.1,226.1,96.5,100
 681,-4.11944,-44.73579,S 4 7 9.98,O 44 44 8.84,Bacabal,2101202,MA,1705,1198.0,0.0,0,0.0,145.4,360.8,2.5,100
 682,-7.16202,-47.91015,S 7 9 43.27,O 47 54 36.54,Babaçulândia,1703008,TO,1796,3.5,0.0,0,0.0,0.0,1779.2,13.5,100
 683,-5.68039,-47.76320,S 5 40 49.40,O 47 45 47.52,Axixá do Tocantins,1702901,TO,150,133.4,0.3,16.6,0.0,0.0,0.0,0.0,100
 684,-2.81750,-44.08819,S 2 49 3.00,O 44 5 17.48,Axixá,2101103,MA,205,13.8,1.7,134.0,0.0,0.0,0.0,57.2,100
 685,-3.76278,-56.01333,S 3 45 46.01,O 56 0 47.99,Aveiro,1501006,PA,17089,862.6,29.2,15487.6,0.0,1.4,18.4,719.0,100
 686,-3.83163,-59.45109,S 3 49 53.87,O 59 27 3.92,Autazes,1300300,AM,7636,1009.6,29.0,5146.1,0.0,0.1,464.3,1015.9,99
 687,-12.62674,-46.48403,S 12 37 36.26,O 46 29 2.51,Aurora do Tocantins,1702703,TO,756,0.0,0.0,0,0.0,756.4,754.5,0.0,199
 688,-2.26004,-47.70690,S 2 15 36.14,O 47 42 24.84,Aurora do Pará,1500958,PA,1824,1373.4,197.6,0,0.0,448.1,0.0,17.3,100
 689,-0.99609,-46.42827,S 0 59 45.92,O 46 25 41.77,Augusto Corrêa,1500909,PA,1100,710.0,4.1,308.8,0.0,0.2,4.7,76.3,100
 690,-5.52161,-47.92406,S 5 31 17.80,O 47 55 26.62,Augustinópolis,1702554,TO,397,372.9,1.5,23.5,0.0,0.1,0.5,0.0,100
 691,-5.67098,-71.72825,S 5 40 15.53,O 71 43 41.70,Atalaia do Norte,1300201,AM,80005,197.8,1.7,79080.8,0.0,314.0,16.5,395.9,99
 692,-10.71979,-70.01543,S 10 43 11.24,O 70 0 55.55,Assis Brasil,1200054,AC,5180,173.5,71.1,4975.0,0.0,31.0,0.5,0.0,100
 693,-12.81998,-46.91441,S 12 49 11.93,O 46 54 51.88,Arraias,1702406,TO,5827,0.0,0.0,0,0.0,5827.8,5814.1,0.0,199
 694,-9.97866,-63.05645,S 9 58 43.18,O 63 3 23.22,Ariquemes,1100023,RO,4481,2740.1,78.9,1651.1,0.0,0.0,89.6,0.2,100
 695,-10.10335,-59.71834,S 10 6 12.06,O 59 43 6.02,Aripuanã,5101407,MT,25182,2080.9,173.1,22759.4,0.0,4.8,283.1,53.8,99
 696,-14.50360,-56.87307,S 14 30 12.96,O 56 52 23.05,Arenápolis,5101308,MT,414,362.0,9.9,52.0,0.0,0.0,0.0,0.0,100
 697,-3.55014,-44.72648,S 3 33 0.50,O 44 43 35.33,Arari,2101004,MA,1115,366.7,303.7,84.2,0.0,0.1,585.3,78.7,100
 698,-15.26483,-58.40783,S 15 15 53.39,O 58 24 28.19,Araputanga,5101258,MT,1608,1209.3,1.8,362.8,0.0,0.7,35.2,0.0,100
 699,-7.72936,-49.00870,S 7 43 45.70,O 49 0 31.32,Arapoema,1702307,TO,1558,1462.0,0.8,72.0,0.0,0.0,0.0,24.0,100
 700,-5.03734,-45.89453,S 5 2 14.42,O 45 53 40.31,Arame,2100956,MA,3075,1593.6,10.6,1143.3,0.0,1.5,336.5,0.1,99
 701,-5.64178,-48.00928,S 5 38 30.41,O 48 0 33.41,Araguatins,1702208,TO,2642,1722.0,23.4,313.6,0.0,0.7,539.0,66.7,100
 702,-6.73568,-48.55630,S 6 44 8.45,O 48 33 22.68,Araguanã,1702158,TO,838,718.3,5.8,91.9,0.0,0.0,12.5,15.3,100
 703,-3.06101,-45.77225,S 3 3 39.64,O 45 46 20.10,Araguanã,2100873,MA,811,749.6,748.0,59.0,2.4,0.0,0.0,0.0,100
 704,-16.70281,-53.14052,S 16 42 10.12,O 53 8 25.87,Araguainha,5101209,MT,688,0.0,0.0,0,0.0,686.5,687.3,0.0,199
 705,-7.25203,-48.28200,S 7 15 7.31,O 48 16 55.20,Araguaína,1702109,TO,4019,2618.5,12.3,478.3,0.0,0.7,897.6,23.9,99
 706,-15.07464,-51.79283,S 15 4 28.70,O 51 47 34.19,Araguaiana,5101001,MT,6422,769.7,70.0,585.4,0.0,18.4,5034.8,13.7,100
 707,-12.83987,-49.77520,S 12 50 23.53,O 49 46 30.72,Araguaçu,1702000,TO,5183,0.0,0.0,0,0.0,2328.3,5099.8,2.7,143
 708,-8.90941,-49.57375,S 8 54 33.88,O 49 34 25.50,Araguacema,1701903,TO,2786,38.5,4.4,431.4,0.0,0.0,2232.0,84.1,99
 709,-6.98883,-48.52513,S 6 59 19.79,O 48 31 30.47,Aragominas,1701309,TO,1180,834.4,31.5,316.9,0.0,0.0,18.0,10.7,100
 710,-7.59202,-59.44152,S 7 35 31.27,O 59 26 29.47,Apuí,1300144,AM,54490,1013.0,57.2,52632.6,0.0,15.2,625.0,204.2,100
 711,-1.43741,-45.09702,S 1 26 14.68,O 45 5 49.27,Apicum-Açu,2100832,MA,349,164.1,164.0,121.0,1.4,0.3,3.0,59.2,100
 712,-8.58250,-58.01843,S 8 34 57.00,O 58 1 6.35,Apiacás,5100805,MT,20401,889.9,73.8,18191.1,0.0,3.9,1052.9,263.2,100
 713,-9.97682,-48.02150,S 9 58 36.55,O 48 1 17.40,Aparecida do Rio Negro,1701101,TO,1166,0.0,0.0,0,0.0,0.0,1166.8,0.0,100
 714,-4.15477,-62.08065,S 4 9 17.17,O 62 4 50.34,Anori,1300102,AM,5852,70.7,1.2,4705.7,0.0,0.3,640.6,434.7,100
 715,-6.42281,-47.89701,S 6 25 22.12,O 47 53 49.24,Angico,1701051,TO,453,184.2,0.0,45.6,0.0,0.6,222.6,0.0,100
 716,-3.94708,-51.35268,S 3 56 49.49,O 51 21 9.65,Anapu,1500859,PA,11910,1104.2,241.7,10625.5,0.0,0.0,6.8,173.5,99
 717,-1.34293,-48.39038,S 1 20 34.55,O 48 23 25.37,Ananindeua,1500800,PA,185,83.1,10.4,0,0.0,102.4,0.0,18.4,110
 718,-6.19412,-48.20527,S 6 11 38.83,O 48 12 18.97,Ananás,1701002,TO,1587,1137.5,13.0,211.5,0.0,1.8,192.8,43.4,100
 719,-3.47332,-61.67090,S 3 28 23.95,O 61 40 15.24,Anamã,1300086,AM,2473,188.2,11.3,2031.2,0.0,0.0,34.6,219.0,100
 720,-3.25025,-44.59701,S 3 15 0.90,O 44 35 49.24,Anajatuba,2100709,MA,1024,304.4,298.9,53.9,0.0,0.0,552.8,112.9,100
 721,-0.79152,-49.99786,S 0 47 29.47,O 49 59 52.30,Anajás,1500701,PA,6940,135.9,116.7,6456.7,0.0,1.5,209.1,136.8,100
 722,-3.42104,-68.34925,S 3 25 15.74,O 68 20 57.30,Amaturá,1300060,AM,4903,108.3,3.0,4358.7,0.0,0.0,222.4,213.6,100
 723,-5.38073,-46.60406,S 5 22 50.63,O 46 36 14.62,Amarante do Maranhão,2100600,MA,7733,1869.5,47.0,4178.7,0.0,6.3,1678.5,0.0,100
 724,-1.65649,-45.93749,S 1 39 23.36,O 45 56 14.96,Amapá do Maranhão,2100550,MA,507,254.1,0.1,252.9,0.0,0.0,0.0,0.0,100
 725,1.68339,-50.24716,N 1 41 0.20,O 50 14 49.78,Amapá,1600105,AP,9186,37.3,0.0,3259.9,0.0,2.4,4911.1,975.3,100
 726,3.72519,-61.80976,N 3 43 30.68,O 61 48 35.14,Amajari,1400027,RR,28786,205.1,144.3,22731.6,7.9,465.5,5292.0,83.9,100
 727,-11.33396,-62.46869,S 11 20 2.26,O 62 28 7.28,Alvorada D'Oeste,1100346,RO,3060,1239.1,34.2,1001.3,0.0,0.0,819.6,0.0,99
 728,-12.40844,-49.11486,S 12 24 30.38,O 49 6 53.50,Alvorada,1700707,TO,1216,0.0,0.0,0,0.0,1216.4,1216.1,0.0,200
 729,-3.67425,-65.34586,S 3 40 27.30,O 65 20 45.10,Alvarães,1300029,AM,6027,263.2,4.9,5598.2,0.0,0.0,38.0,127.6,100
 730,-17.77315,-53.34775,S 17 46 23.34,O 53 20 51.90,Alto Taquari,5100607,MT,1391,0.0,0.0,0,0.0,492.1,1383.4,0.0,134
 731,-9.50943,-46.19474,S 9 30 33.95,O 46 11 41.06,Alto Parnaíba,2100501,MA,11229,0.0,0.0,156.3,0.0,0.0,11072.7,0.0,100
 732,-9.69738,-63.37770,S 9 41 50.57,O 63 22 39.72,Alto Paraíso,1100403,RO,2683,1204.3,36.3,1460.2,0.0,0.1,0.8,17.6,100
 733,-14.76893,-56.62505,S 14 46 8.15,O 56 37 30.18,Alto Paraguai,5100508,MT,2055,411.1,4.0,135.9,0.0,0.0,1508.0,0.0,99
 734,-16.85399,-53.66434,S 16 51 14.36,O 53 39 51.62,Alto Garças,5100409,MT,3658,0.0,0.0,0,0.0,1772.1,3658.0,0.0,148
 735,-11.78783,-51.69334,S 11 47 16.19,O 51 41 36.02,Alto Boa Vista,5100359,MT,2241,885.6,62.6,781.6,0.0,0.0,573.8,0.0,100
 736,-17.42312,-53.45650,S 17 25 23.23,O 53 27 23.40,Alto Araguaia,5100300,MT,5541,0.0,0.0,0,0.0,4286.3,5339.3,0.0,173
 737,-12.57336,-61.76339,S 12 34 24.10,O 61 45 48.20,Alto Alegre dos Parecis,1100379,RO,3994,975.4,59.5,2083.2,0.0,4.0,917.6,13.8,99
 738,-3.96927,-46.11010,S 3 58 9.37,O 46 6 36.36,Alto Alegre do Pindaré,2100477,MA,1951,1846.4,202.1,50.7,0.0,0.4,53.5,0.0,99
 739,-4.21028,-44.38837,S 4 12 37.01,O 44 23 18.13,Alto Alegre do Maranhão,2100436,MA,388,179.1,0.0,0,0.0,239.8,0.0,0.0,107
 740,3.10387,-62.61311,N 3 6 13.93,O 62 36 47.20,Alto Alegre,1400050,RR,25869,578.4,82.0,22473.4,0.0,113.1,2610.3,93.8,100
 741,-4.14425,-45.46630,S 4 8 39.30,O 45 27 58.68,Altamira do Maranhão,2100402,MA,542,542.5,0.0,0,0.0,0.0,0.0,0.0,100
 742,-6.31664,-54.26280,S 6 18 59.90,O 54 15 46.08,Altamira,1500602,PA,159540,2634.7,575.9,151453.9,0.0,22.5,3760.6,1668.3,100
 743,-12.47301,-62.13723,S 12 28 22.84,O 62 8 14.03,Alta Floresta D'Oeste,1100015,RO,7137,1834.2,73.1,3566.5,0.0,6.1,1708.0,22.2,100
 744,-10.04165,-56.40435,S 10 2 29.94,O 56 24 15.66,Alta Floresta,5100250,MT,8986,4112.2,286.9,4577.4,0.0,1.6,258.7,36.1,99
 745,0.40528,-54.00657,N 0 24 19.01,O 54 0 23.65,Almeirim,1500503,PA,72964,1481.4,85.1,67678.1,0.0,58.5,2715.5,1030.5,100
 746,-11.47324,-47.30304,S 11 28 23.66,O 47 18 10.94,Almas,1700400,TO,4041,0.0,0.0,0,0.0,4048.8,4041.0,0.0,200
 747,-11.35975,-48.94098,S 11 21 35.10,O 48 56 27.53,Aliança do Tocantins,1700350,TO,1585,0.0,0.0,0,0.0,1529.0,1585.9,0.0,196
 748,-0.30798,-55.15106,S 0 18 28.73,O 55 9 3.82,Alenquer,1500404,PA,22286,1166.2,22.9,18049.3,0.0,4.5,2476.4,589.6,100
 749,-2.20396,-44.47826,S 2 12 14.26,O 44 28 41.74,Alcântara,2100204,MA,1506,831.4,783.9,249.2,3.4,0.0,72.0,350.0,100
 750,-6.50140,-47.50278,S 6 30 5.04,O 47 30 10.01,Aguiarnópolis,1700301,TO,236,100.2,0.6,29.3,0.0,0.1,102.1,4.3,100
 751,-14.08771,-52.43685,S 14 5 15.76,O 52 26 12.66,Água Boa,5100201,MT,7486,33.8,0.8,126.0,0.0,3.8,7322.4,0.0,99
 752,-6.76170,-50.32800,S 6 45 42.12,O 50 19 40.80,Água Azul do Norte,1500347,PA,7125,4215.6,252.6,2781.5,0.0,0.0,127.9,0.0,100
 753,-0.23850,-50.74083,S 0 14 18.60,O 50 44 26.99,Afuá,1500305,PA,8382,20.5,0.3,5333.7,0.0,0.5,286.7,2740.6,100
 754,-9.95424,-66.87906,S 9 57 15.26,O 66 52 44.62,Acrelândia,1200013,AC,1880,705.5,65.2,1172.3,0.0,2.2,0.0,0.0,100
 755,-15.19422,-56.31716,S 15 11 39.19,O 56 19 1.78,Acorizal,5100102,MT,841,0.0,0.0,0,0.0,0.9,840.8,0.0,100
 756,-2.03379,-48.31904,S 2 2 1.64,O 48 19 8.54,Acará,1500206,PA,4361,1945.8,61.9,0,0.0,2383.9,43.3,70.5,101
 757,-4.70208,-47.22036,S 4 42 7.49,O 47 13 13.30,Açailândia,2100055,MA,5846,4899.4,82.7,945.3,0.0,1.3,0.0,0.0,100
 758,-9.46606,-49.33901,S 9 27 57.82,O 49 20 20.44,Abreulândia,1700251,TO,1900,3.6,1.4,51.8,0.0,0.3,1844.3,0.0,100
 759,-4.96265,-48.39406,S 4 57 45.54,O 48 23 38.62,Abel Figueiredo,1500131,PA,616,525.1,0.4,90.7,0.0,0.2,0.0,0.0,99
 760,-1.73866,-48.85524,S 1 44 19.18,O 48 51 18.86,Abaetetuba,1500107,PA,1617,653.9,523.0,307.9,0.0,228.0,13.6,413.6,100
